"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Luxembourg","LUX","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2497000000","3051000000","3824000000","3770000000","3819000000","4351000000","4918000000","4546000000","4519000000","5358000000","5395000000","5629000000","6033000000","6182000000","5606000000","5472000000","5642000000","5645000000","4454000000","","",
"Latvia","LVA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37000000","231000000","235000000","222000000","153000000","172000000","153000000","201000000","271000000","343000000","446000000","622000000","880000000","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3233000000","3085000000","2876000000","2648000000","2598000000","3205000000","3745000000","4428000000","5225000000","7431000000","7181000000","8482000000","11198000000","13749000000","15182000000","22688000000","31118000000","36593000000","43755000000","43412000000","31620000000","31155000000","36595000000","41478000000","41166000000","9442000000","","",
"St. Martin (French part)","MAF","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1469000000","1857000000","1649000000","1934000000","2177000000","2280000000","2966000000","3157000000","3802000000","4540000000","5426000000","6900000000","8307000000","8885000000","7980000000","8176000000","9101000000","8491000000","8201000000","9070000000","7765000000","7922000000","9086000000","9520000000","9949000000","4514000000","","",
"Monaco","MCO","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71000000","50000000","74000000","64000000","49000000","57000000","58000000","72000000","79000000","112000000","138000000","150000000","229000000","293000000","240000000","222000000","253000000","279000000","324000000","328000000","300000000","344000000","442000000","500000000","527000000","354000000","","",
"Madagascar","MDG","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106000000","102000000","110000000","136000000","137000000","152000000","149000000","109000000","119000000","239000000","275000000","382000000","395000000","440000000","328000000","425000000","507000000","596000000","609000000","740000000","696000000","912000000","849000000","879000000","951000000","202000000","","",
"Maldives","MDV","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1966000000","2032000000","2422000000","2811000000","2691000000","2640000000","2771000000","3054000000","3171000000","1409000000","","",
"Middle East & North Africa","MEA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33689198279.7833","39185640789.8452","44964846790.8035","51240603053.6614","61230252059.7049","69065343912.1192","69352612761.7183","80180356238.9644","71917597407.184","78853040450.4274","78684512628.1735","88079100650.9964","100067330445.655","103732379641.388","118782686001.923","131897142629.07","145143594987.669","","","",
"Mexico","MEX","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6847000000","7531000000","8184000000","8307000000","8135000000","9133000000","9190000000","9547000000","10058000000","11609000000","12801000000","13329000000","14055000000","14726000000","12542000000","12628000000","12458000000","13320000000","14311000000","16606000000","18729000000","20619000000","22467000000","23802000000","25847000000","11449000000","","",
"Marshall Islands","MHL","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2500000","3000000","3000000","3000000","2900000.09536743","3000000","3099999.90463257","3400000.09536743","4000000","5000000","3690000.05722046","3579999.92370605","3299999.95231628","2700000.04768372","3099999.90463257","3700000.04768372","4780000.20980835","4090000.15258789","4300000.19073486","5400000.09536743","1500000","30399999.6185303","18100000.3814697","20100000.3814697","","","","",
"Middle income","MIC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35000000","29000000","30000000","80000000","88000000","49000000","55000000","86000000","103000000","116000000","156000000","219000000","262000000","232000000","199000000","242000000","237000000","270000000","298000000","268000000","283000000","331000000","387000000","401000000","253000000","","",
"Mali","MLI","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26000000","27000000","25000000","28000000","36000000","47000000","91000000","105000000","136000000","142000000","149000000","175399993.896484","227000000","286000000","196000000","208000000","218000000","144000000","178199996.948242","213899993.896484","186000000","201600006.103516","206399993.896484","231000000","","","","",
"Malta","MLT","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","813000000","780000000","789000000","818000000","841000000","731000000","704000000","757000000","869000000","949000000","924000000","966000000","1185000000","","","","","","","","","","","","","","","",
"Myanmar","MMR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169000000","215000000","183000000","196000000","222000000","195000000","132000000","136000000","70000000","97000000","83000000","59000000","97000000","80000000","75000000","91000000","334000000","550000000","964000000","1687000000","2199000000","2289000000","1988000000","1670000000","2501000000","","","",
"Middle East & North Africa (excluding high income)","MNA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13030065555.7208","14664283015.2967","15568120495.7825","15788194700.678","17543367792.9235","17739281845.8389","18742083025.7815","20309885241.1459","22110120831.748","25745093556.1001","28054803713.9734","31237590615.566","37662480601.3415","42737309556.2865","43345094468.8694","50766825856.509","40091887155.5126","42877446813.0156","38977156884.6655","42760551001.9141","39031279223.199","35484947278.8251","43470158784.1131","49964342953.8253","55317558282.0073","","","",
"Montenegro","MNE","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","660000000","859000000","792000000","765000000","926000000","860000000","929000000","959000000","947000000","978000000","1110000000","1224000000","1276000000","180000000","","",
"Mongolia","MNG","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33000000","20000000","25000000","47000000","43000000","43000000","49000000","143000000","154000000","205000000","203000000","261000000","349000000","272000000","253000000","288000000","197000000","215000000","236000000","257000000","279000000","379000000","462000000","526000000","605000000","49000000","","",
"Northern Mariana Islands","MNP","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","655000000","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65000000","106000000","96000000","138000000","145000000","182000000","213000000","217000000","135000000","171000000","224000000","228000000","225000000","202000000","114000000","164000000","331000000","324000000","113000000","","",
"Mauritania","MRT","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50000000","50000000","42000000","31000000","33000000","24000000","6000000","13699999.8092651","6400000.09536743","","",
"Mauritius","MUS","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","616000000","705000000","666000000","672000000","718000000","732000000","820000000","829000000","960000000","1156000000","1189000000","1302000000","1663000000","1823000000","1390000000","1585000000","1808000000","1778000000","1593000000","1719000000","1680000000","1824000000","2005000000","2161000000","2024000000","518000000","","",
"Malawi","MWI","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22000000","31000000","32000000","25000000","42000000","29000000","40000000","45000000","66000000","75000000","48000000","45000000","43000000","43000000","46000000","45000000","36000000","35000000","33000000","36000000","39000000","30000000","35000000","55000000","62000000","35000000","","",
"Malaysia","MYS","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5044000000","5732000000","4925000000","3237000000","4403000000","5873000000","7627000000","8084000000","6799000000","9183000000","10389000000","12280000000","17948000000","18553000000","17231000000","19619000000","21338000000","21711000000","23283000000","24469000000","19194000000","19682000000","20311000000","21775000000","22200000000","3386000000","","",
"North America","NAC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118167986140.177","128903328209.287","134837044552.94","133352467302.099","139171367153.035","150812611349.687","135637315507.183","126480700212.942","122911055454.348","140472238015.527","152215668890.698","158294054015.176","175395970605.484","192069621677.955","175314450895.654","206969357937.937","228403300798.486","248930130172.222","271830923131.598","284052062212.414","293969247357.57","291480722526.511","298204194729.914","308764195752.146","305557753783.124","","","",
"Namibia","NAM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145000000","250000000","244000000","383000000","426000000","362000000","474000000","541000000","485000000","507000000","471000000","516000000","416000000","357000000","552000000","540000000","295000000","449000000","488000000","451000000","155000000","","",
"New Caledonia","NCL","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","267000000","236000000","226000000","285000000","288000000","287000000","287000000","246000000","248000000","","","","","","",
"Niger","NER","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25600000.3814697","28600000.3814697","27000000","25100000.3814697","23100000.3814697","30100000.3814697","20200000.7629395","27500000","32299999.2370605","43900001.5258789","39000000","44000000","86000000","69000000","105500000","54000000","51000000","59000000","100000000","80000000","84000000","91000000","114000000","130000000","","","",
"Nigeria","NGA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47000000","58000000","83000000","81000000","99000000","186000000","168000000","256000000","58000000","49000000","139000000","209000000","337000000","958000000","791000000","736000000","688000000","638000000","616000000","605000000","461000000","1088000000","2615000000","1977000000","1471000000","321000000","","",
"Nicaragua","NIC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51000000","55000000","82000000","103000000","128000000","","","","","","","","","","","","","","","","","","","","","","","",
"Netherlands","NLD","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10611000000","11497000000","11750000000","11923000000","12451000000","11285000000","11147000000","11745000000","14603000000","16495000000","","","","","","","","17675000000","19429000000","19669000000","17558000000","19421800781.25","21844699218.75","23919099609.375","23723900390.625","10926200195.3125","","",
"Norway","NOR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2730000000","2770000000","2570000000","2545000000","2750000000","2521000000","2380000000","2581000000","2989000000","3531000000","4243000000","4289000000","5322000000","5702000000","4949000000","5299000000","6565000000","6784000000","7175000000","7503000000","6370000000","6285000000","6565000000","7280000000","7040000000","2196000000","","",
"Nepal","NPL","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232000000","237000000","201000000","248000000","229000000","219000000","191000000","134000000","232000000","260000000","160000000","157000000","234000000","353000000","439000000","378000000","415000000","379000000","460000000","511000000","509000000","498000000","712000000","740000000","801000000","238000000","","",
"Nauru","NRU","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","600000","500000","600000","1000000","1000000","1500000","6800000","1700000","3400000","3900000","1600000","","","","",
"New Zealand","NZL","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2318000000","2553000000","2211000000","1857000000","2234000000","2272000000","2340000000","3159000000","4232000000","5098000000","6486000000","6148000000","7190000000","6961000000","5979000000","6523000000","7295000000","7142000000","7434000000","8582000000","9464000000","9773000000","10594000000","10961000000","","","","",
"OECD members","OED","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","355861984740.849","377708137598.662","381691012669.358","387959414409.82","391952446660.29","394530923898.769","373634443461.894","378217798040.339","416430877154.929","482736736339.537","515063911934.473","541515064400.163","614280035013.092","680587651737.34","615198117736.29","660380918074.752","735999347131.552","754917816337.328","810930871926.864","860418165627.088","837044510307.726","847291744905.13","907571275803.942","984306024850.827","997063700763.716","","","",
"Oman","OMN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","338000000","350000000","377000000","538000000","539000000","546000000","601000000","627000000","749000000","905000000","1105000000","1092000000","1072000000","1515000000","1723000000","1888000000","1971000000","2247000000","2324000000","2629000000","2874000000","3077000000","669000000","","",
"Other small states","OSS","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","582000000","590000000","618000000","556000000","492000000","551000000","533000000","562000000","620000000","765000000","828000000","919000000","912000000","986000000","950000000","998000000","1127000000","1014000000","938000000","971000000","915000000","790000000","865000000","845000000","992000000","765000000","","",
"Panama","PAN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","372000000","432000000","471000000","492000000","506000000","628000000","665000000","710000000","804000000","903000000","1108000000","1425000000","1806000000","2208000000","2280000000","2621000000","3630000000","4585000000","5419000000","5749000000","5754000000","6283000000","6827000000","7139000000","7052000000","1841000000","","",
"Peru","PER","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","521000000","773000000","911000000","947000000","911000000","861000000","763000000","836000000","1023000000","1232000000","1438000000","1775000000","2007000000","2396000000","2440000000","2475000000","2814000000","3074000000","3916000000","3907000000","4140000000","4288000000","4439000000","4505000000","4703000000","1002000000","","",
"Philippines","PHL","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1141000000","1551000000","2347000000","1431000000","2652000000","2334000000","2011000000","2018000000","1821000000","2390000000","2863000000","4051000000","5523000000","3293000000","2916000000","3441000000","4053000000","4963000000","5599000000","6059000000","6414000000","6289000000","8349000000","9715000000","11455000000","2769000000","","",
"Palau","PLW","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63000000","60000000","68000000","78000000","76000000","76000000","94000000","109000000","117000000","131000000","156000000","148000000","123000000","","","","","",
"Papua New Guinea","PNG","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4900000.09536743","7099999.90463257","9399999.61853027","3930000.0667572","4500000","3700000.04768372","","2400000.09536743","5099999.90463257","","3700000.04768372","2799999.95231628","","1600000.02384186","15260000.2288818","4230000.01907349","","","","",
"Poland","POL","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6927000000","8764000000","9053000000","8321000000","6498000000","6128000000","5121000000","4971000000","4733000000","6521000000","7161000000","8153000000","11729000000","12897000000","9888000000","9875000000","11471000000","11704000000","12242000000","12691000000","11164000000","11922000000","13925000000","15569000000","15712000000","8379000000","","",
"Pre-demographic dividend","PRE","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3185931036.67455","3416535491.44411","3563295292.887","2546886544.97149","3181177308.38713","3432496670.36575","3706870421.60156","4323237264.80582","5155748515.6281","5881459569.59068","8204741983.40645","9507414749.50093","9675886297.65837","10715433057.9258","11702260644.306","13233225046.1414","14150528913.7428","15267753206.1839","14884321870.4753","16057706734.3352","18096161335.8605","17270492333.849","19266611570.16","","","",
"Puerto Rico","PRI","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1828000000","1898000000","2046000000","2233000000","2139000000","2388000000","2728000000","2486000000","2677000000","3024000000","3239000000","3369000000","3414000000","3535000000","3176000000","3211000000","3143000000","3193000000","3311000000","3439000000","3825000000","3974000000","3868000000","3303000000","3612000000","2921000000","","",
"Korea, Dem. People's Rep.","PRK","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5646000000","5572000000","5415000000","6390000000","6047000000","6029000000","6264000000","6643000000","7687000000","8902000000","9038000000","10487000000","12945000000","14081000000","12357000000","12984000000","14911000000","14578000000","16080000000","17577000000","16007000000","17347000000","21586000000","24366000000","24592000000","10522000000","","",
"Paraguay","PRY","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","162000000","159000000","145000000","128000000","95000000","88000000","91000000","76000000","81000000","87000000","96000000","112000000","121000000","128000000","225000000","243000000","261000000","291000000","299000000","314000000","348000000","356000000","399000000","393000000","409000000","104000000","","",
"West Bank and Gaza","PSE","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","255000000","242000000","239000000","346000000","377000000","94000000","14000000","14000000","66000000","84000000","52000000","25000000","99000000","146000000","193000000","409000000","615000000","469000000","524000000","412000000","312000000","235000000","225000000","245000000","","","","",
"Pacific island small states","PSS","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","573627135.911812","586004716.783592","591809382.594435","487100587.798583","540277889.579339","460898875.287545","481279973.613095","573066767.729772","722400520.671767","851214395.847101","1017098086.51475","1022198446.54511","1121568628.65695","1421896982.82657","1187653834.46161","1378233234.83129","1581634365.63766","1671951539.1079","1705351733.34213","1820070721.1771","1806695409.41858","1932423304.09539","2029445731.80946","2248465667.51225","2233673134.26989","","","",
"Post-demographic dividend","PST","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","344129375787.653","361931488533.998","363113661742.498","368945940173.171","374758113121.279","378601015467.385","361174259917.418","368941193399.978","407599803045.396","476118936369.303","507230965101.428","538530053510.615","612238913110.199","679950215443.682","617084759677.885","684937681376.384","777851552011.172","805873767655.707","867692820984.779","910481196720.251","863146141122.514","880103292404.246","934170637887.963","1011618616788.33","1000792534069.71","","","",
"French Polynesia","PYF","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","326000000","322000000","345000000","354000000","394000000","","","471000000","651000000","737000000","759000000","","","737000000","618000000","630000000","725000000","720000000","746000000","835000000","758000000","782000000","","","","","","",
"Qatar","QAT","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4463000000","7220000000","8452000000","10576000000","12131000000","12593000000","15757000000","15239000000","15647000000","14318000000","","",
"Romania","ROU","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","689000000","670000000","603000000","351000000","306000000","394000000","419000000","400000000","523000000","607000000","1324000000","1675000000","2073000000","2626000000","1688000000","1631000000","2016000000","1904000000","2307000000","2388000000","2229000000","2474000000","3553000000","3879000000","4240000000","1611000000","","",
"Russian Federation","RUS","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4726000000","5278000000","5879000000","7262000000","7805000000","9720000000","12426000000","15821000000","12369000000","13239000000","16961000000","17876000000","20198000000","19451000000","13186000000","12822000000","14938000000","18735000000","17235000000","4961000000","","",
"Rwanda","RWA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4000000","6000000","19000000","20000000","21000000","27000000","29000000","","","","67000000","148000000","177000000","224000000","223000000","224000000","298000000","337000000","364000000","376000000","427000000","443000000","496500000","547000000","635900024.414063","212000000","","",
"South Asia","SAS","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23886000000","25794000000","28701000000","29921300003.0518","32045300003.0518","37826000000","39918000000","41884000000","","","",
"Saudi Arabia","SAU","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3418000000","","","","6907000000","6775000000","6744000000","7536000000","9317000000","8400000000","8690000000","9263000000","11183000000","13438000000","15020000000","16974000000","19849000000","5960000000","","",
"Sudan","SDN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8000000","8000000","4000000","2000000","2000000","5000000","3000000","108000000","17000000","21000000","114000000","194000000","390000000","255000000","231000000","82000000","179000000","772000000","773000000","967000000","949000000","1009000000","1029000000","1043000000","","","","",
"Senegal","SEN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168180313.110352","164000000","171000000","181000000","183000000","152000000","175000000","210000000","269000000","286000000","334000000","329000000","622000000","640000000","475000000","464000000","525000000","469000000","495000000","482000000","417000000","439000000","470000000","557000000","","","","",
"Singapore","SGP","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7611000000","7402000000","6326000000","4603000000","5089000000","5142000000","4641000000","4458000000","3842000000","5327000000","6209000000","7536000000","9066000000","10615000000","9225000000","14178000000","17929000000","18795000000","19231000000","19161000000","16617000000","18944000000","19891000000","20416000000","","","","",
"Solomon Islands","SLB","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17100000.3814697","16000000","9699999.80926514","7099999.90463257","9699999.80926514","4000000","8800000.19073486","800000.011920929","1600000.02384186","3519999.98092651","6400000.09536743","30899999.6185303","33099998.4741211","31200000.7629395","39299999.2370605","50799999.2370605","65900001.5258789","65400001.5258789","70500000","64800003.0517578","60000000","71000000","79000000","92000000","82000000","7000000","","",
"Sierra Leone","SLE","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57000000","29000000","10000000","6000000","6000000","10000000","14000000","38000000","60000000","58000000","64000000","23000000","22000000","34000000","25000000","26000000","44000000","47000000","66000000","35000000","37000000","41000000","39000000","39000000","","","","",
"El Salvador","SLV","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152000000","155000000","","","408000000","437000000","452000000","521000000","664000000","748000000","656000000","686000000","793000000","711000000","549000000","646000000","729000000","900000000","1054000000","1285000000","1203000000","1161000000","1227000000","1370000000","1664000000","755000000","","",
"San Marino","SMR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77000000","159000000","220000000","308000000","416000000","1018000000","1114000000","986000000","950000000","1149000000","1080000000","1221000000","1352000000","1322000000","1461000000","1706000000","1941000000","2000000000","1422000000","","",
"Sub-Saharan Africa (excluding high income)","SSA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6701955911.91749","7535736006.48185","8136593331.96191","8619570778.96377","8961427912.59413","7995682016.25473","8588341996.37855","9514753151.69746","13599193301.9756","15842597634.89","18005450109.8395","20141265480.2367","23805997302.6692","24095314984.5782","22348248631.6498","25073606727.1982","27688408245.7464","29953028926.2325","29881879339.9776","31015771032.4459","28232287981.0189","28500418419.092","32478410641.1158","34873646197.8402","34263192235.3189","","","",
"South Sudan","SSD","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22000000","23500000","26000000","12000000","","","","",
"Sub-Saharan Africa","SSF","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6947962036.84675","7728682915.86762","8343158545.42601","8820855796.89405","9174543919.01689","8236189717.38054","8823939169.11877","9778100648.78814","13873282499.9012","16114153054.4845","18290611481.1241","20483792702.915","24226010745.3564","24528071972.2071","22718361774.7768","25446513188.8093","28090887999.972","30407598946.5431","30395296704.6955","31525801556.3954","28744759940.0939","29035443371.1273","33098286015.6402","35520914706.5393","34919262972.8354","","","",
"Small states","SST","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27461355189.472","31534003912.0397","34143591415.3048","39264024276.0893","41277918132.508","44254737521.3257","50207227370.4229","51565534601.5637","52579729788.3253","","","",
"Sao Tome and Principe","STP","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4100000","9200000","9900000","6200000","6900000","7400000","7700000","7300000","6700000","5000000","7700000","8300000","11100000","15900000","15000000","30900000","56100000","62500000","69100000","65900000","71900000","","","","",
